id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
1006070,1232472,35000,35000,35000.0, 36 months,12.42,1169.54,B,B4,Not Provided,10+ years,MORTGAGE,185000.0,Verified,Nov-11,Fully Paid,n,small_business,Small Business Loan,TX,8.9,0,Jun-05,1,4,0,12232,34.9,9,f,0.0,0.0,41056.65714,41056.66,35000.0,6056.66,0.0,0.0,Oct-13,15336.14,Oct-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1006067,1232469,4625,4625,4625.0, 36 months,12.42,154.55,B,B4,Asplundh Tree Expert Company,4 years,MORTGAGE,40000.0,Not Verified,Nov-11,Fully Paid,n,medical,Medicals,KS,5.7,0,Aug-93,1,4,0,2240,17.6,21,f,0.0,0.0,5563.609683,5563.61,4625.0,938.61,0.0,0.0,Nov-14,168.04,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1006283,1232686,13000,13000,12750.0, 60 months,19.42,340.24,E,E3,UCG,10+ years,MORTGAGE,65000.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt Consolidation,MD,8.62,0,Mar-88,0,5,0,14558,95.8,24,f,0.0,0.0,19946.37292,19562.79,13000.0,6946.37,0.0,0.0,Jan-16,274.61,Jan-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004936,1231608,11200,11200,11175.0, 60 months,14.65,264.4,C,C3,Not Provided,4 years,RENT,50000.0,Source Verified,Nov-11,Fully Paid,n,other,Other Loan,PA,4.97,0,Dec-02,1,6,0,9309,36.4,15,f,0.0,0.0,11997.26736,11970.49,11200.0,797.27,0.0,0.0,May-12,10677.41,May-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1006073,1232475,6000,6000,6000.0, 36 months,6.03,182.62,A,A1,Underwriters Laboratories,10+ years,MORTGAGE,150000.0,Source Verified,Nov-11,Fully Paid,n,home_improvement,Crabtree,IL,8.1,0,Dec-83,3,15,0,10890,15.2,38,f,0.0,0.0,6574.052163,6574.05,6000.0,574.05,0.0,0.0,Nov-14,185.72,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
998521,1223683,17600,17600,17600.0, 60 months,18.64,453.08,E,E1,Mt. Carmel Health System,10+ years,MORTGAGE,65000.0,Verified,Nov-11,Charged Off,n,small_business,Website Purchase,OH,11.21,0,Dec-86,1,6,0,18284,85.8,24,f,0.0,0.0,3360.74,3360.74,361.29,542.65,0.0,2456.8,Jan-12,453.08,Jun-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1006259,1232656,2500,2500,2500.0, 36 months,11.71,82.69,B,B3,Not Provided,2 years,OWN,27600.0,Source Verified,Nov-11,Fully Paid,n,major_purchase,Major Purchase Loan,FL,1.48,0,Nov-07,0,2,0,376,28.9,3,f,0.0,0.0,2686.170877,2686.17,2500.0,186.17,0.0,0.0,Sep-12,668.63,Jan-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1006032,1232431,15000,15000,14925.0, 36 months,6.03,456.54,A,A1,Eze Castle Software,< 1 year,RENT,130000.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,Repaying a 401K Loan,MA,2.23,0,Nov-99,0,7,0,0,0.0,22,f,0.0,0.0,16240.58131,16159.38,15000.0,1240.58,0.0,0.0,Mar-14,1919.09,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1006236,1232629,8000,8000,8000.0, 36 months,14.27,274.48,C,C2,Nova Southeastern University,6 years,RENT,36000.0,Verified,Nov-11,Charged Off,n,debt_consolidation,Personal Consolidation Loan,FL,7.3,1,Mar-02,1,6,0,1287,16.3,10,f,0.0,0.0,7739.58,7739.58,5657.92,1736.3,0.0,345.36,Feb-14,274.48,Jul-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005967,1232347,15000,15000,15000.0, 36 months,9.91,483.38,B,B1,UAB Hospital,10+ years,MORTGAGE,95000.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt consolidation,AL,20.88,1,Jan-92,1,16,0,6802,47.9,62,f,0.0,0.0,17401.4396,17401.44,15000.0,2401.44,0.0,0.0,Nov-14,492.99,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005050,1231714,14000,14000,13950.0, 60 months,10.65,301.96,B,B2,Fairmont Hotel Company,1 year,RENT,51996.0,Not Verified,Nov-11,Fully Paid,n,other,Medical Expenses,IL,14.15,0,Dec-98,2,7,0,5282,49.8,23,f,0.0,0.0,18053.28002,17988.8,14000.0,4053.28,0.0,0.0,Apr-16,2351.36,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005988,1232372,3800,3800,3800.0, 36 months,6.62,116.68,A,A2,new york city police department,10+ years,OWN,79200.0,Not Verified,Nov-11,Fully Paid,n,home_improvement,home improvement,NY,3.91,0,Jan-94,2,12,0,14344,2.6,25,f,0.0,0.0,4016.08164,4016.08,3800.0,216.08,0.0,0.0,Nov-12,2742.17,Nov-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005977,1232359,35000,35000,34975.0, 60 months,12.69,790.82,B,B5,Giant,5 years,OWN,110000.0,Verified,Nov-11,Charged Off,n,other,Personal,VA,6.25,0,Mar-00,2,11,0,1639,8.9,21,f,0.0,0.0,19666.35,19652.35,6295.93,4775.31,0.0,8595.11,Feb-13,28.56,Apr-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004502,1231148,3000,3000,2950.0, 36 months,12.69,100.64,B,B5,Olive Garden,< 1 year,OWN,14400.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,BOA and Capital One Consolidation,SC,4.25,0,May-08,0,4,0,1643,43.2,5,f,0.0,0.0,3164.814924,3112.07,3000.0,164.81,0.0,0.0,Dec-12,265.88,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1002214,1228227,5600,5600,5600.0, 36 months,14.27,192.13,C,C2,Town Sports International,3 years,RENT,70000.0,Source Verified,Nov-11,Fully Paid,n,credit_card,Pay off credit card debt,NY,23.66,0,Aug-01,1,6,0,26018,88.2,7,f,0.0,0.0,6691.706181,6691.71,5600.0,1091.71,0.0,0.0,Sep-13,2673.3,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005932,1232305,12000,12000,12000.0, 36 months,15.27,417.58,C,C4,GEICO,5 years,RENT,85000.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Help Consolidating debt loan,HI,23.39,0,Oct-89,3,22,0,32025,50.1,39,f,0.0,0.0,15032.53273,15032.53,12000.0,3032.53,0.0,0.0,Nov-14,472.0,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1003910,1230307,6000,6000,6000.0, 36 months,10.65,195.44,B,B2,Not Provided,10+ years,RENT,19200.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt consolidation loan,NY,17.31,1,Feb-02,1,6,0,10310,44.2,17,f,0.0,0.0,7035.814385,7035.81,6000.0,1035.81,0.0,0.0,Nov-14,202.92,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
944529,1165280,27250,27250,27225.0, 60 months,18.64,701.5,E,E1,Sunrise Engineering,10+ years,MORTGAGE,78000.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,Living the Dream,UT,14.74,0,Jul-97,1,11,0,17143,66.7,23,f,0.0,0.0,41671.18006,41632.95,27250.0,14421.18,0.0,0.0,Feb-16,6596.18,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1000816,1226573,12000,12000,11775.0, 36 months,6.03,365.23,A,A1,BIVAC Bureau Veritas,9 years,OWN,45000.0,Not Verified,Nov-11,Fully Paid,n,debt_consolidation,consolidation,TX,20.91,0,Oct-97,0,9,0,11792,28.9,28,f,0.0,0.0,13097.51995,12851.94,12000.0,1097.52,0.0,0.0,May-14,2874.32,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004713,1231352,25000,25000,24700.0, 60 months,10.65,539.21,B,B2,Waxie Sanitary,10+ years,MORTGAGE,57600.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Pay off,CA,17.06,0,Nov-83,0,11,0,11195,48.3,31,f,0.0,0.0,31955.08,31571.62,25000.0,6955.08,0.0,0.0,Oct-15,7218.6,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
991475,1215683,13000,13000,12970.57927, 36 months,6.62,399.15,A,A2,Chrysler,8 years,MORTGAGE,80000.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Liberation consolidation,MI,12.71,0,Jun-97,2,16,0,20701,26.1,38,f,0.0,0.0,14369.29962,14334.8,13000.0,1369.3,0.0,0.0,Nov-14,430.48,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
999662,1225050,8000,8000,8000.0, 36 months,7.9,250.33,A,A4,RJ Byrd,< 1 year,RENT,72000.0,Source Verified,Nov-11,Fully Paid,n,major_purchase,Diamond Ring Loan,TX,1.33,0,Oct-03,0,3,0,4917,51.8,16,f,0.0,0.0,8426.438581,8426.44,8000.0,426.44,0.0,0.0,Aug-12,6425.92,Aug-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005910,1232279,13600,13600,13600.0, 36 months,6.03,413.93,A,A1,Village of Schaumburg,10+ years,MORTGAGE,104000.0,Not Verified,Nov-11,Fully Paid,n,home_improvement,Home Improvement Loan,IL,0.35,0,Aug-95,0,8,0,1904,2.9,18,f,0.0,0.0,14901.21397,14901.21,13600.0,1301.21,0.0,0.0,Nov-14,418.48,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005896,1232263,30000,30000,30000.0, 60 months,12.69,677.85,B,B5,Allied Rehab,1 year,MORTGAGE,103800.0,Source Verified,Nov-11,Fully Paid,n,home_improvement,Loan,CA,3.99,0,Apr-94,5,10,0,16399,22.5,26,f,0.0,0.0,35335.94367,35335.94,30000.0,5335.94,0.0,0.0,Jun-13,23155.89,Jul-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
990546,1215138,8000,8000,7750.0, 36 months,8.9,254.03,A,A5,Crawford tire,4 years,MORTGAGE,52000.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,Credit cards,MD,4.08,0,Sep-02,0,8,0,8285,51.1,20,f,0.0,0.0,9106.115231,8821.55,8000.0,1106.12,0.0,0.0,May-14,1750.2,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
973082,1195065,30000,30000,29950.0, 36 months,8.9,952.6,A,A5,Greene & Associates Talent Agency ,3 years,MORTGAGE,200000.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,Credit Card,CA,6.71,0,Jan-00,0,11,0,8937,20.8,17,f,0.0,0.0,32142.96468,32089.39,30000.0,2142.96,0.0,0.0,Oct-12,22621.03,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005153,1231833,3000,3000,3000.0, 36 months,10.65,97.72,B,B2,Infosys Limited,7 years,RENT,63372.0,Verified,Oct-11,Fully Paid,n,car,FundToFinanceCar,GA,9.16,0,Apr-08,0,4,0,1399,17.3,6,f,0.0,0.0,3027.12,3027.12,3000.0,27.12,0.0,0.0,Dec-11,3027.27,Dec-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1002366,1228423,24000,24000,24000.0, 60 months,19.03,622.97,E,E2,NICE Systems,10+ years,MORTGAGE,155000.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Consolidation,IL,18.53,0,Oct-98,2,16,0,26931,78.7,53,f,0.0,0.0,24382.41,24382.41,24000.0,382.41,0.0,0.0,Dec-11,24384.94,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005808,1232168,15000,15000,15000.0, 36 months,17.58,539.14,D,D4,lausd,10+ years,RENT,90000.0,Verified,Nov-11,Fully Paid,n,credit_card,Credit Card Loan,CA,15.96,0,Mar-93,2,12,0,34865,86.7,27,f,0.0,0.0,17312.59996,17312.6,15000.0,2312.6,0.0,0.0,Nov-12,11392.36,Feb-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005865,1232229,9400,9400,9375.0, 60 months,21.67,257.86,F,F3,R & R Auto Group,< 1 year,OWN,60000.0,Verified,Nov-11,Fully Paid,n,other,Debt Reduction/Home Improvement,TX,13.26,0,Aug-00,2,5,0,5077,79.3,5,f,0.0,0.0,10232.56314,10205.35,9400.0,832.56,0.0,0.0,Apr-12,9202.29,Feb-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005669,1232033,20000,20000,20000.0, 60 months,14.65,472.14,C,C3,Not Provided,10+ years,MORTGAGE,57600.0,Verified,Nov-11,Current,n,home_improvement,fix roof and septic system,AZ,19.73,0,Nov-97,1,19,1,6371,19.3,32,f,2716.22,2716.22,25493.4,25493.4,17283.79,8209.61,0.0,0.0,May-16,472.14,May-16,0.0,INDIVIDUAL,0,0.0,0,1.0,0.0
994734,1219388,20000,20000,19925.0, 60 months,14.27,468.17,C,C2,SIG Combibloc,1 year,MORTGAGE,97500.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Personnal Loan,GA,12.58,0,Nov-03,0,8,0,19002,71.8,16,f,0.0,0.0,26606.61,26506.84,20000.0,6606.61,0.0,0.0,Feb-15,346.17,Feb-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005831,1232192,1300,1300,1300.0, 36 months,6.03,39.57,A,A1,Georgia Cooperative,3 years,OWN,6000.0,Verified,Nov-11,Fully Paid,n,other,mercedes repair,GA,24.4,0,Nov-03,0,6,0,7152,13.8,16,f,0.0,0.0,1424.370143,1424.37,1300.0,124.37,0.0,0.0,Nov-14,40.62,Jul-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1000579,1225822,10000,10000,9925.0, 36 months,7.51,311.11,A,A3,Carrier Enterprise,2 years,RENT,45000.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,New Beginnings,FL,23.44,0,Feb-04,1,9,0,5804,33.3,19,f,0.0,0.0,11131.23202,11047.75,10000.0,1131.23,0.0,0.0,Mar-14,2744.38,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005837,1232199,8000,8000,8000.0, 36 months,6.62,245.63,A,A2,First Baptist Church of OB,4 years,RENT,50000.0,Not Verified,Nov-11,Fully Paid,n,debt_consolidation,Credit Card Payoff,CA,15.96,1,Nov-01,0,14,0,6639,35.5,28,f,0.0,0.0,8842.64877,8842.65,8000.0,842.65,0.0,0.0,Nov-14,255.84,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1000124,1225944,2800,2800,2725.0, 60 months,9.91,59.37,B,B1,Travelong Inc,5 years,RENT,33204.0,Source Verified,Nov-11,Current,n,debt_consolidation,October Loan,NJ,1.08,0,Aug-94,1,6,0,812,7.0,11,f,346.17,336.9,3205.71,3119.84,2453.83,751.88,0.0,0.0,May-16,59.37,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
809739,1016594,35000,35000,35000.0, 36 months,12.42,1169.54,B,B4,effone software inc,8 years,RENT,77100.0,Verified,Nov-11,Fully Paid,n,medical,medical ,CA,8.9,1,Oct-04,0,10,0,5246,17.4,17,f,0.0,0.0,38026.8033,38026.8,35000.0,3026.8,0.0,0.0,Mar-13,491.79,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1000138,1225960,2700,2700,2650.0, 36 months,13.49,91.62,C,C1,Bank Of America,2 years,RENT,35004.0,Verified,Oct-11,Fully Paid,n,other,Car loan,NY,13.54,0,Feb-00,0,4,0,884,80.4,11,f,0.0,0.0,3297.977137,3236.9,2700.0,597.98,0.0,0.0,Nov-14,99.24,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005627,1231984,35000,35000,34950.0, 60 months,19.42,916.03,E,E3,Level 3 Communications,10+ years,MORTGAGE,90000.0,Verified,Nov-11,Charged Off,n,debt_consolidation,Debt Relief,CO,21.97,0,May-94,1,15,0,39396,73.8,27,f,0.0,0.0,32388.5,32342.34,8160.02,10160.03,0.0,14068.45,Aug-13,43.0,Nov-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004088,1230715,19000,19000,18750.0, 60 months,11.71,419.87,B,B3,Mono County,7 years,MORTGAGE,76700.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,Digging Out! Debt Consolidation,CA,11.37,0,Feb-93,0,7,0,19030,53.3,16,f,0.0,0.0,24750.91001,24425.24,19000.0,5750.91,0.0,0.0,Aug-15,6296.7,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
998222,1223354,23000,23000,22975.0, 60 months,12.42,516.52,B,B4,Indicon Corporation,10+ years,MORTGAGE,70000.0,Verified,Nov-11,Charged Off,n,debt_consolidation,debt consilidate,MI,16.48,0,Jan-91,1,11,0,23104,48.0,23,f,0.0,0.0,24816.49,24789.53,17184.54,7607.65,0.0,24.3,Nov-15,516.52,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1002729,1228992,12175,12175,12175.0, 60 months,10.65,262.6,B,B2,Domaine Select Wine Estates,10+ years,MORTGAGE,106000.0,Verified,Nov-11,Current,n,debt_consolidation,Debt Consolidation,CA,15.5,0,Aug-93,1,10,0,18125,40.3,33,f,1570.75,1570.75,14114.79,14114.79,10604.25,3510.54,0.0,0.0,May-16,262.6,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004353,1230971,25000,25000,25000.0, 60 months,14.27,585.22,C,C2,The Jersey City Public Schools,10+ years,RENT,62000.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,debt consolidation,NJ,24.45,0,Dec-88,1,13,0,47749,51.1,26,f,0.0,0.0,33243.14,33243.14,25000.0,8243.14,0.0,0.0,Nov-14,12798.86,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005792,1232150,10000,10000,10000.0, 36 months,6.03,304.36,A,A1,Not Provided,10+ years,RENT,36000.0,Verified,Nov-11,Fully Paid,n,house,House Loan,CA,10.0,0,Mar-82,1,7,0,4795,24.3,24,f,0.0,0.0,10099.43396,10099.43,10000.0,99.43,0.0,0.0,Jan-12,9795.78,Jan-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004157,1230787,5000,5000,4750.0, 36 months,11.71,165.38,B,B3,Apple Inc.,3 years,RENT,52273.0,Source Verified,Oct-11,Fully Paid,n,debt_consolidation,Debt Consolidation 2011,CA,8.95,0,Nov-05,0,5,0,4298,54.4,12,f,0.0,0.0,5357.887632,5090.0,5000.0,357.89,0.0,0.0,Jul-12,4205.79,Jul-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005145,1231824,12000,12000,11975.0, 60 months,19.91,317.33,E,E4,ODOT,2 years,MORTGAGE,65000.0,Verified,Nov-11,Charged Off,n,debt_consolidation,Debt Consolidation,OR,8.86,1,Apr-94,2,10,0,9562,97.6,36,f,0.0,0.0,9681.26,9661.1,3447.4,4158.86,0.0,2075.0,Dec-13,317.33,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005067,1231734,25000,25000,24975.0, 60 months,15.27,598.3,C,C4,ATBS,6 years,RENT,60000.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Loan,CO,12.1,0,Nov-94,1,5,0,38093,87.2,33,f,0.0,0.0,33342.6893,33309.35,25000.0,8342.69,0.0,0.0,Aug-14,14253.84,Aug-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005763,1232114,3500,3500,3300.0, 36 months,6.03,106.53,A,A1,ATK,10+ years,MORTGAGE,95000.0,Not Verified,Oct-11,Fully Paid,n,small_business,Equipment Loan,UT,5.0,0,May-99,0,6,0,11071,22.9,27,f,0.0,0.0,3834.858171,3615.72,3500.0,334.86,0.0,0.0,Nov-14,108.96,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005771,1232124,16000,16000,16000.0, 36 months,6.03,486.97,A,A1,R. G. Vanderweil Engineers LLP,4 years,MORTGAGE,124000.0,Not Verified,Nov-11,Fully Paid,n,house,Condominium Payment,MA,4.73,0,Dec-88,0,7,0,2128,2.8,23,f,0.0,0.0,16770.84394,16770.84,16000.0,770.84,0.0,0.0,Oct-12,11903.32,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005770,1232123,20000,20000,20000.0, 36 months,8.9,635.07,A,A5,Averro inc.,< 1 year,RENT,148080.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt cons. Loan,WA,15.88,0,Apr-96,2,12,0,36546,73.4,27,f,0.0,0.0,22862.28317,22862.28,20000.0,2862.28,0.0,0.0,Nov-14,646.24,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005579,1231932,7500,7500,7500.0, 36 months,11.71,248.07,B,B3,Finger Lakes DDSO,7 years,MORTGAGE,50000.0,Source Verified,Oct-11,Charged Off,n,debt_consolidation,Back on my Feet,NY,10.46,0,Apr-06,1,9,0,4813,61.7,16,f,0.0,0.0,4240.28,4240.28,2996.83,951.57,14.92139316,276.96,Mar-13,248.07,Aug-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005170,1231644,5000,5000,5000.0, 36 months,12.42,167.08,B,B4,taocon inc,5 years,RENT,40000.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,car loan and moving,NY,7.35,0,Nov-07,0,4,0,973,27.8,6,f,0.0,0.0,6014.721123,6014.72,5000.0,1014.72,0.0,0.0,Nov-14,178.68,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005168,1231642,35000,35000,34750.0, 36 months,7.9,1095.16,A,A4,Sikorsky Aircraft,6 years,MORTGAGE,95000.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt Consolodation,CT,8.79,0,Dec-95,0,13,0,31636,17.2,52,f,0.0,0.0,38696.21203,38419.81,35000.0,3696.21,0.0,0.0,Sep-13,15711.02,Oct-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005161,1231842,10000,10000,9975.0, 60 months,10.65,215.69,B,B2,Not Provided,9 years,OWN,100000.0,Source Verified,Nov-11,Charged Off,n,other,Personal,NJ,2.75,0,Jun-99,0,5,0,9274,31.4,16,f,0.0,0.0,2861.23,2854.12,1444.75,903.09,0.0,513.39,Oct-12,215.69,Mar-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005156,1231837,10000,10000,10000.0, 36 months,18.64,364.75,E,E1,Phoenix contact,5 years,RENT,57000.0,Source Verified,Oct-11,Fully Paid,n,debt_consolidation,Mint Consolidation,PA,21.15,0,Oct-01,0,7,0,2965,98.8,24,f,0.0,0.0,12653.18464,12653.18,10000.0,2653.18,0.0,0.0,Oct-13,4636.51,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005129,1231806,3600,3600,3600.0, 36 months,7.9,112.65,A,A4,Town of Hempstead,10+ years,MORTGAGE,90000.0,Not Verified,Oct-11,Fully Paid,n,other,Other,NY,16.28,0,Apr-87,0,23,0,12325,9.6,45,f,0.0,0.0,4055.194159,4055.19,3600.0,455.19,0.0,0.0,Nov-14,119.19,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004939,1231610,5600,5600,5600.0, 36 months,15.96,196.77,C,C5,Heller Pacific,9 years,RENT,48000.0,Source Verified,Oct-11,Fully Paid,n,debt_consolidation,Debt Consolidation ,CA,20.4,0,Apr-95,1,15,0,7653,26.9,32,f,0.0,0.0,7075.95291,7075.95,5600.0,1475.95,0.0,0.0,Sep-14,604.17,Feb-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
997339,1222442,14000,14000,14000.0, 60 months,15.27,335.05,C,C4,American Auto Matrix,< 1 year,RENT,42000.0,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt Consolidation,PA,21.91,0,Sep-03,1,9,0,2907,18.1,26,f,0.0,0.0,14528.64556,14528.65,14000.0,528.65,0.0,0.0,Feb-12,13865.03,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004908,1231578,7575,7575,7575.0, 36 months,6.62,232.59,A,A2,Not Provided,6 years,MORTGAGE,21600.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Credit Card Loan,GA,23.89,0,May-98,0,10,0,18050,58.7,21,f,0.0,0.0,8372.849378,8372.85,7575.0,797.85,0.0,0.0,Nov-14,242.68,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004899,1231569,23525,23525,23525.0, 36 months,7.9,736.11,A,A4,"Carnahan, Evans, Cantwell & Brown, P.C.",4 years,MORTGAGE,62500.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt Consolidation,MO,16.92,0,Sep-98,0,15,0,33475,82.0,31,f,0.0,0.0,26494.87323,26494.87,23525.0,2969.87,0.0,0.0,Oct-14,1478.06,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
978833,1201685,10000,10000,9675.0, 36 months,7.9,312.91,A,A4,Sports Authority,6 years,RENT,54000.0,Not Verified,Nov-11,Fully Paid,n,debt_consolidation,bill pay,CA,0.96,0,Feb-01,0,2,0,2445,18.8,8,f,0.0,0.0,11264.45805,10898.36,10000.0,1264.46,0.0,0.0,Nov-14,319.58,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1003349,1229929,35000,35000,34975.0, 60 months,17.27,874.93,D,D3,Lockheed Martin,6 years,RENT,92000.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Compact My Debt,MD,14.22,0,Jan-97,1,15,0,38500,67.7,34,f,0.0,0.0,49147.08973,49111.98,35000.0,14147.09,0.0,0.0,Nov-14,18572.56,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1005073,1231740,9300,9300,9300.0, 36 months,8.9,295.31,A,A5,Pepboys,< 1 year,MORTGAGE,45760.0,Verified,Nov-11,Fully Paid,n,debt_consolidation,Loan Consolidation,TX,3.65,0,Sep-03,0,14,0,6028,47.5,25,f,0.0,0.0,9747.15981,9747.16,9300.0,447.16,0.0,0.0,Jun-12,7979.09,Jan-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1002033,1228067,7000,7000,7000.0, 36 months,12.69,234.82,B,B5,Not Provided,10+ years,OWN,38400.0,Source Verified,Nov-11,Fully Paid,n,other,car,CA,16.19,0,Dec-80,1,6,0,1425,44.5,12,f,0.0,0.0,8490.283761,8490.28,7000.0,1490.28,0.0,0.0,Dec-14,44.24,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1004826,1231287,8400,8400,8400.0, 36 months,16.77,298.53,D,D2,shelby county schools,1 year,MORTGAGE,43200.0,Source Verified,Oct-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,AL,21.39,1,Nov-04,1,10,0,3694,55.1,19,f,0.0,0.0,8744.543459,8744.54,8400.0,344.54,0.0,0.0,Feb-12,8149.11,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
